ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount,Profit Margin
2318,David,20.0,Other,400.0,24.992101105845183,2023-02-15,,5.0,0.062480252764612956
2320,Charlie,27.35427534588342,Other,100.0,20.0,2023-02-15,Electronics,10.0,0.2
2322,Eve,27.35427534588342,Other,100.0,20.0,2023-02-15,Furniture,,0.2
2323,Eve,30.0,Female,200.0,40.0,2023-02-15,Clothing,20.0,0.2
2324,David,25.0,Male,300.0,40.0,,Grocery,10.0,0.13333333333333333
2325,Bob,20.0,Female,100.0,30.0,2023-02-15,,15.0,0.3
2326,Charlie,27.35427534588342,Female,300.0,40.0,2023-01-01,Electronics,,0.13333333333333333
2327,Bob,30.0,Male,100.0,30.0,2023-02-15,Grocery,15.0,0.3
2328,Alice,35.0,Other,200.0,10.0,,Electronics,,0.05
2329,Bob,25.0,Male,200.0,20.0,2023-02-15,Clothing,5.0,0.1
2331,Alice,25.0,Male,200.0,20.0,2023-01-01,,5.0,0.1
2332,Charlie,35.0,Female,300.0,24.992101105845183,2023-01-01,Grocery,20.0,0.08330700368615061
2333,David,20.0,Male,200.0,10.0,2023-02-15,Grocery,10.0,0.05
2334,Bob,35.0,Other,100.0,24.992101105845183,2023-02-15,Clothing,5.0,0.24992101105845183
2335,Alice,25.0,Female,200.0,24.992101105845183,2023-02-15,Electronics,15.0,0.12496050552922591
2337,David,25.0,Other,100.0,40.0,,Furniture,15.0,0.4
2338,David,25.0,Female,400.0,24.992101105845183,,Clothing,5.0,0.062480252764612956
2340,David,27.35427534588342,Other,400.0,20.0,2023-02-15,,,0.05
2342,Alice,35.0,Male,400.0,24.992101105845183,,Grocery,15.0,0.062480252764612956
2343,Eve,35.0,Male,200.0,40.0,2023-01-01,Clothing,20.0,0.2
2345,Bob,30.0,Male,100.0,30.0,,,,0.3
2347,David,30.0,Other,248.95738893925656,24.992101105845183,2023-01-01,Grocery,5.0,0.10038706307264107
2348,Alice,27.35427534588342,Female,300.0,20.0,,Clothing,20.0,0.06666666666666667
2350,Eve,25.0,Female,248.95738893925656,10.0,2023-02-15,Grocery,10.0,0.040167516387472686
2351,Eve,20.0,Female,248.95738893925656,24.992101105845183,2023-02-15,Electronics,5.0,0.10038706307264107
2353,David,30.0,Male,248.95738893925656,20.0,2023-02-15,Clothing,10.0,0.08033503277494537
2354,Charlie,35.0,Other,400.0,20.0,,Grocery,20.0,0.05
2355,Charlie,20.0,Female,100.0,30.0,,Furniture,10.0,0.3
2356,Alice,30.0,Other,100.0,24.992101105845183,,Furniture,5.0,0.24992101105845183
2357,David,27.35427534588342,Female,200.0,10.0,,Grocery,15.0,0.05
2359,Eve,30.0,Male,300.0,24.992101105845183,,Grocery,,0.08330700368615061
2360,Bob,30.0,Other,100.0,10.0,,,5.0,0.1
2361,Bob,25.0,Female,248.95738893925656,30.0,2023-01-01,Electronics,15.0,0.12050254916241807
2364,David,25.0,Female,100.0,10.0,2023-01-01,Furniture,10.0,0.1
2365,Charlie,25.0,Female,400.0,10.0,2023-02-15,Furniture,20.0,0.025
2366,Bob,27.35427534588342,Female,200.0,40.0,2023-01-01,Grocery,15.0,0.2
2367,Charlie,35.0,Male,100.0,20.0,2023-01-01,Clothing,,0.2
2368,David,20.0,Female,400.0,40.0,,,5.0,0.1
2369,Eve,20.0,Female,100.0,10.0,2023-02-15,Clothing,,0.1
2370,Charlie,30.0,Male,100.0,30.0,2023-02-15,Electronics,10.0,0.3
2372,Eve,30.0,Female,400.0,30.0,2023-01-01,,20.0,0.075
2373,Alice,20.0,Other,400.0,24.992101105845183,,Furniture,10.0,0.062480252764612956
2375,Charlie,35.0,Other,200.0,10.0,2023-01-01,Clothing,,0.05
2376,Eve,27.35427534588342,Female,300.0,40.0,,Clothing,,0.13333333333333333
2377,David,25.0,Male,300.0,10.0,,Grocery,5.0,0.03333333333333333
2378,Alice,35.0,Male,100.0,10.0,,Furniture,5.0,0.1
2379,Eve,27.35427534588342,Male,100.0,24.992101105845183,2023-02-15,Grocery,10.0,0.24992101105845183
2380,Bob,27.35427534588342,Female,200.0,20.0,2023-02-15,,15.0,0.1
2381,Bob,20.0,Female,400.0,10.0,2023-02-15,Electronics,5.0,0.025
2382,Alice,25.0,Other,100.0,24.992101105845183,,Grocery,10.0,0.24992101105845183
2383,David,27.35427534588342,Male,248.95738893925656,40.0,,Grocery,,0.16067006554989074
2384,Eve,27.35427534588342,Female,400.0,24.992101105845183,2023-02-15,,20.0,0.062480252764612956
2386,Alice,20.0,Female,248.95738893925656,30.0,,Clothing,,0.12050254916241807
2387,David,30.0,Female,200.0,20.0,,,20.0,0.1
2389,Bob,30.0,Male,100.0,40.0,2023-01-01,,5.0,0.4
2391,Charlie,25.0,Male,100.0,40.0,2023-02-15,,20.0,0.4
2393,Bob,25.0,Other,200.0,20.0,2023-02-15,Grocery,10.0,0.1
2394,Eve,27.35427534588342,Male,200.0,20.0,,Grocery,10.0,0.1
2395,Charlie,20.0,Female,400.0,20.0,,Clothing,20.0,0.05
2396,Charlie,25.0,Other,400.0,10.0,,,20.0,0.025
2397,Bob,20.0,Male,300.0,24.992101105845183,,Grocery,5.0,0.08330700368615061
2398,Alice,20.0,Male,300.0,40.0,2023-02-15,Electronics,20.0,0.13333333333333333
2399,Eve,25.0,Male,200.0,24.992101105845183,,Clothing,10.0,0.12496050552922591
2401,David,25.0,Male,300.0,40.0,2023-02-15,Electronics,15.0,0.13333333333333333
2402,David,25.0,Female,300.0,40.0,,Furniture,,0.13333333333333333
2403,Bob,25.0,Male,248.95738893925656,40.0,,Electronics,5.0,0.16067006554989074
2404,Bob,30.0,Female,400.0,30.0,,Electronics,10.0,0.075
2405,Bob,20.0,Female,400.0,30.0,2023-02-15,Furniture,10.0,0.075
2406,David,35.0,Female,300.0,10.0,,Furniture,15.0,0.03333333333333333
2407,Alice,25.0,Other,400.0,20.0,,Furniture,5.0,0.05
2408,Alice,20.0,Female,400.0,40.0,2023-01-01,,,0.1
2410,Eve,25.0,Male,200.0,30.0,,,5.0,0.15
2412,David,35.0,Other,300.0,10.0,,,20.0,0.03333333333333333
2413,Charlie,30.0,Male,300.0,20.0,,Clothing,,0.06666666666666667
2414,Charlie,30.0,Female,200.0,40.0,2023-01-01,Furniture,5.0,0.2
2415,Charlie,25.0,Male,100.0,20.0,,Furniture,15.0,0.2
2416,Eve,20.0,Other,100.0,40.0,,Clothing,10.0,0.4
2417,Bob,27.35427534588342,Other,200.0,30.0,,Grocery,20.0,0.15
2419,Eve,20.0,Male,248.95738893925656,40.0,2023-01-01,Electronics,10.0,0.16067006554989074
2420,David,25.0,Male,100.0,24.992101105845183,2023-02-15,Furniture,5.0,0.24992101105845183
2421,David,27.35427534588342,Male,248.95738893925656,30.0,2023-02-15,,10.0,0.12050254916241807
2423,Charlie,20.0,Other,248.95738893925656,40.0,2023-01-01,Furniture,20.0,0.16067006554989074
2424,Bob,35.0,Female,100.0,40.0,,Clothing,15.0,0.4
2425,Eve,25.0,Male,248.95738893925656,30.0,2023-02-15,Furniture,15.0,0.12050254916241807
2428,Bob,25.0,Female,200.0,30.0,2023-02-15,Clothing,15.0,0.15
2429,David,30.0,Other,248.95738893925656,40.0,,Furniture,15.0,0.16067006554989074
2430,David,25.0,Male,400.0,20.0,2023-01-01,Electronics,20.0,0.05
2431,Alice,25.0,Male,100.0,20.0,,Furniture,5.0,0.2
2433,David,30.0,Other,300.0,40.0,2023-01-01,,,0.13333333333333333
2434,Alice,25.0,Male,200.0,30.0,,Electronics,15.0,0.15
2435,David,30.0,Female,248.95738893925656,10.0,,Clothing,5.0,0.040167516387472686
2436,Eve,20.0,Other,400.0,30.0,,,,0.075
2437,Charlie,30.0,Other,248.95738893925656,30.0,2023-02-15,Clothing,10.0,0.12050254916241807
2440,David,20.0,Male,400.0,40.0,,Clothing,5.0,0.1
2442,Bob,35.0,Other,200.0,30.0,,,,0.15
2443,Bob,27.35427534588342,Male,248.95738893925656,40.0,2023-01-01,Grocery,10.0,0.16067006554989074
2444,Charlie,30.0,Male,200.0,24.992101105845183,2023-01-01,Clothing,15.0,0.12496050552922591
2445,David,30.0,Other,400.0,40.0,,Grocery,5.0,0.1
2446,David,20.0,Male,200.0,20.0,2023-01-01,Furniture,20.0,0.1
2447,Charlie,35.0,Female,400.0,20.0,2023-02-15,Grocery,15.0,0.05
2448,Alice,27.35427534588342,Female,248.95738893925656,30.0,,Clothing,20.0,0.12050254916241807
2449,Charlie,20.0,Male,100.0,20.0,2023-01-01,,,0.2
2451,David,35.0,Female,200.0,30.0,,Clothing,15.0,0.15
2452,Bob,27.35427534588342,Male,400.0,40.0,2023-01-01,Furniture,15.0,0.1
2453,Eve,25.0,Female,100.0,40.0,,Electronics,5.0,0.4
2455,Charlie,27.35427534588342,Other,248.95738893925656,24.992101105845183,,Electronics,,0.10038706307264107
2456,Eve,20.0,Male,200.0,20.0,2023-01-01,Grocery,5.0,0.1
2457,David,25.0,Male,400.0,10.0,2023-01-01,Clothing,15.0,0.025
2458,Alice,27.35427534588342,Male,200.0,10.0,2023-01-01,Electronics,10.0,0.05
2459,Alice,27.35427534588342,Male,400.0,10.0,,,15.0,0.025
2460,Bob,30.0,Male,400.0,20.0,2023-01-01,Grocery,20.0,0.05
2461,David,35.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,15.0,0.10038706307264107
2463,Charlie,25.0,Other,300.0,30.0,,,5.0,0.1
2466,Charlie,35.0,Other,100.0,20.0,,Electronics,20.0,0.2
2468,David,20.0,Female,300.0,30.0,,Furniture,20.0,0.1
2470,Alice,25.0,Male,300.0,24.992101105845183,,Clothing,,0.08330700368615061
2471,Alice,20.0,Female,248.95738893925656,24.992101105845183,,Grocery,5.0,0.10038706307264107
2472,David,30.0,Female,300.0,24.992101105845183,2023-02-15,,10.0,0.08330700368615061
2473,David,25.0,Other,300.0,40.0,,Grocery,20.0,0.13333333333333333
2476,Charlie,25.0,Female,300.0,30.0,,,10.0,0.1
2479,Eve,25.0,Other,400.0,40.0,2023-01-01,Electronics,,0.1
2480,Alice,20.0,Female,100.0,20.0,2023-01-01,Grocery,20.0,0.2
2481,David,20.0,Male,300.0,40.0,,,,0.13333333333333333
2482,Eve,27.35427534588342,Female,248.95738893925656,10.0,,Clothing,5.0,0.040167516387472686
2483,Bob,30.0,Other,248.95738893925656,40.0,2023-01-01,,5.0,0.16067006554989074
2484,Bob,25.0,Other,200.0,20.0,2023-02-15,,10.0,0.1
2485,Charlie,25.0,Other,100.0,30.0,,,15.0,0.3
2487,Charlie,27.35427534588342,Female,400.0,20.0,,Clothing,20.0,0.05
2490,Alice,27.35427534588342,Female,300.0,24.992101105845183,2023-01-01,Electronics,5.0,0.08330700368615061
2491,Charlie,30.0,Other,200.0,30.0,2023-02-15,Furniture,10.0,0.15
2492,Eve,25.0,Male,200.0,40.0,2023-01-01,Electronics,20.0,0.2
2493,Charlie,30.0,Male,200.0,40.0,,Furniture,15.0,0.2
2494,Eve,35.0,Female,400.0,40.0,,,,0.1
2495,Charlie,35.0,Female,400.0,30.0,,Furniture,5.0,0.075
2496,Bob,35.0,Other,300.0,24.992101105845183,2023-02-15,Furniture,5.0,0.08330700368615061
2497,Charlie,27.35427534588342,Female,200.0,40.0,,,5.0,0.2
2498,Bob,20.0,Female,300.0,30.0,2023-02-15,Electronics,15.0,0.1
2499,Charlie,30.0,Other,200.0,30.0,2023-01-01,,20.0,0.15
2500,Eve,25.0,Other,100.0,20.0,2023-01-01,Clothing,20.0,0.2
2502,Eve,30.0,Female,248.95738893925656,24.992101105845183,2023-02-15,Clothing,10.0,0.10038706307264107
2503,David,35.0,Male,200.0,10.0,2023-01-01,,20.0,0.05
2504,Alice,35.0,Female,300.0,30.0,2023-01-01,,5.0,0.1
2505,Eve,25.0,Male,400.0,20.0,2023-01-01,Grocery,15.0,0.05
2506,Bob,27.35427534588342,Male,200.0,10.0,,Clothing,20.0,0.05
2507,Eve,20.0,Male,200.0,30.0,,Grocery,15.0,0.15
2509,Bob,30.0,Other,200.0,40.0,2023-02-15,Grocery,5.0,0.2
2510,David,27.35427534588342,Other,100.0,20.0,,Grocery,,0.2
2512,Charlie,30.0,Other,100.0,40.0,,,10.0,0.4
2514,Alice,25.0,Female,400.0,20.0,,,,0.05
2516,Alice,27.35427534588342,Other,300.0,40.0,2023-02-15,Clothing,20.0,0.13333333333333333
2517,David,30.0,Other,300.0,40.0,2023-01-01,Furniture,10.0,0.13333333333333333
2518,David,35.0,Female,400.0,24.992101105845183,2023-02-15,,,0.062480252764612956
2520,Alice,30.0,Female,200.0,10.0,,,,0.05
2521,David,20.0,Male,300.0,24.992101105845183,,Clothing,,0.08330700368615061
2523,David,20.0,Female,248.95738893925656,10.0,,Furniture,15.0,0.040167516387472686
2524,Eve,30.0,Female,300.0,10.0,2023-02-15,,5.0,0.03333333333333333
2525,David,30.0,Other,200.0,30.0,,,,0.15
2527,David,27.35427534588342,Male,248.95738893925656,20.0,2023-01-01,Clothing,10.0,0.08033503277494537
2528,Charlie,27.35427534588342,Male,100.0,24.992101105845183,2023-01-01,Electronics,5.0,0.24992101105845183
2531,Bob,35.0,Female,300.0,20.0,2023-02-15,Clothing,20.0,0.06666666666666667
2532,Alice,27.35427534588342,Other,248.95738893925656,10.0,2023-02-15,Furniture,,0.040167516387472686
2533,Eve,27.35427534588342,Other,200.0,30.0,,Grocery,20.0,0.15
2534,David,27.35427534588342,Other,248.95738893925656,40.0,2023-02-15,Furniture,10.0,0.16067006554989074
2536,Eve,27.35427534588342,Other,100.0,30.0,,,15.0,0.3
2537,David,35.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Furniture,,0.10038706307264107
2540,Bob,25.0,Other,248.95738893925656,20.0,,,15.0,0.08033503277494537
2541,Bob,20.0,Male,400.0,30.0,2023-01-01,,15.0,0.075
2542,Charlie,25.0,Male,248.95738893925656,10.0,2023-01-01,Grocery,,0.040167516387472686
2543,Alice,20.0,Female,200.0,20.0,,,15.0,0.1
2544,Eve,20.0,Other,400.0,30.0,2023-02-15,Electronics,,0.075
2545,David,30.0,Other,248.95738893925656,30.0,,Clothing,5.0,0.12050254916241807
2548,Charlie,30.0,Other,248.95738893925656,10.0,,Furniture,10.0,0.040167516387472686
2550,Charlie,27.35427534588342,Other,248.95738893925656,10.0,2023-02-15,Grocery,15.0,0.040167516387472686
2551,David,30.0,Female,200.0,10.0,,,15.0,0.05
2553,Bob,20.0,Other,248.95738893925656,30.0,2023-01-01,Grocery,20.0,0.12050254916241807
2555,David,30.0,Female,248.95738893925656,10.0,,Electronics,5.0,0.040167516387472686
2557,Eve,35.0,Other,248.95738893925656,30.0,,Grocery,,0.12050254916241807
2560,Bob,27.35427534588342,Other,400.0,10.0,,Grocery,,0.025
2561,Eve,20.0,Male,248.95738893925656,10.0,,Furniture,,0.040167516387472686
2564,Eve,27.35427534588342,Female,400.0,40.0,,Furniture,5.0,0.1
2565,Alice,35.0,Male,200.0,30.0,2023-01-01,Electronics,,0.15
2566,Charlie,27.35427534588342,Female,248.95738893925656,10.0,2023-02-15,Electronics,20.0,0.040167516387472686
2567,Charlie,20.0,Other,248.95738893925656,10.0,,Electronics,,0.040167516387472686
2568,Alice,25.0,Other,248.95738893925656,24.992101105845183,2023-02-15,Electronics,,0.10038706307264107
2569,Eve,35.0,Female,248.95738893925656,30.0,,,20.0,0.12050254916241807
2571,Alice,25.0,Male,248.95738893925656,24.992101105845183,,Clothing,10.0,0.10038706307264107
2572,Eve,35.0,Female,400.0,40.0,2023-01-01,Furniture,15.0,0.1
2573,Alice,35.0,Female,400.0,24.992101105845183,,Clothing,,0.062480252764612956
2574,Alice,27.35427534588342,Other,100.0,30.0,2023-01-01,Electronics,5.0,0.3
2576,Eve,25.0,Male,300.0,40.0,,Grocery,,0.13333333333333333
2577,David,20.0,Female,248.95738893925656,30.0,,Grocery,15.0,0.12050254916241807
2578,Bob,35.0,Male,400.0,40.0,2023-01-01,Electronics,20.0,0.1
2579,Alice,20.0,Male,200.0,30.0,2023-02-15,Electronics,5.0,0.15
2580,Alice,25.0,Female,200.0,24.992101105845183,2023-01-01,Furniture,5.0,0.12496050552922591
2581,Alice,25.0,Male,300.0,30.0,,,10.0,0.1
2582,Eve,27.35427534588342,Other,248.95738893925656,24.992101105845183,,,10.0,0.10038706307264107
2586,Bob,35.0,Other,300.0,10.0,2023-01-01,Grocery,,0.03333333333333333
2587,Charlie,20.0,Other,300.0,30.0,,,5.0,0.1
2588,Alice,27.35427534588342,Other,200.0,30.0,2023-02-15,Electronics,15.0,0.15
2590,Alice,25.0,Male,248.95738893925656,30.0,2023-01-01,Electronics,5.0,0.12050254916241807
2591,Bob,25.0,Other,100.0,10.0,,Electronics,5.0,0.1
2592,Bob,20.0,Female,300.0,10.0,2023-02-15,Furniture,10.0,0.03333333333333333
2593,Alice,25.0,Other,300.0,24.992101105845183,,,10.0,0.08330700368615061
2594,Bob,35.0,Female,400.0,40.0,2023-01-01,,5.0,0.1
2596,Eve,27.35427534588342,Female,200.0,20.0,,,,0.1
2597,Bob,35.0,Other,248.95738893925656,10.0,2023-01-01,Grocery,15.0,0.040167516387472686
2598,Alice,30.0,Other,100.0,10.0,2023-01-01,Clothing,,0.1
2599,Bob,25.0,Male,100.0,10.0,,Electronics,5.0,0.1
2601,Bob,27.35427534588342,Female,100.0,40.0,2023-01-01,Clothing,10.0,0.4
2603,Eve,20.0,Other,248.95738893925656,20.0,,Grocery,20.0,0.08033503277494537
2604,David,20.0,Male,100.0,40.0,2023-01-01,Clothing,,0.4
2605,David,20.0,Other,300.0,24.992101105845183,2023-02-15,Grocery,,0.08330700368615061
2606,Charlie,27.35427534588342,Other,248.95738893925656,40.0,2023-01-01,Furniture,20.0,0.16067006554989074
2607,Bob,20.0,Other,248.95738893925656,10.0,,Furniture,20.0,0.040167516387472686
2608,Charlie,20.0,Female,300.0,20.0,2023-01-01,Furniture,5.0,0.06666666666666667
2609,Charlie,30.0,Other,300.0,30.0,2023-02-15,Grocery,15.0,0.1
2612,David,27.35427534588342,Male,300.0,24.992101105845183,,Clothing,20.0,0.08330700368615061
2614,David,30.0,Other,100.0,30.0,,,5.0,0.3
2615,David,27.35427534588342,Other,400.0,30.0,2023-02-15,Clothing,,0.075
2617,David,25.0,Male,300.0,30.0,2023-02-15,,,0.1
2618,David,20.0,Male,300.0,10.0,2023-02-15,,15.0,0.03333333333333333
2620,Eve,20.0,Female,300.0,10.0,2023-01-01,Grocery,5.0,0.03333333333333333
2621,Alice,20.0,Female,248.95738893925656,40.0,2023-02-15,Grocery,5.0,0.16067006554989074
2622,Bob,27.35427534588342,Female,300.0,40.0,2023-01-01,Clothing,20.0,0.13333333333333333
2623,David,20.0,Female,248.95738893925656,30.0,,Furniture,,0.12050254916241807
2625,Alice,30.0,Male,200.0,10.0,,Electronics,10.0,0.05
2626,Bob,30.0,Other,248.95738893925656,20.0,2023-01-01,Grocery,20.0,0.08033503277494537
2627,Alice,27.35427534588342,Other,200.0,10.0,2023-01-01,Electronics,15.0,0.05
2629,David,35.0,Other,200.0,30.0,,Furniture,15.0,0.15
2630,Alice,20.0,Female,200.0,24.992101105845183,2023-02-15,Electronics,10.0,0.12496050552922591
2631,Bob,35.0,Male,100.0,40.0,,,15.0,0.4
2633,Charlie,25.0,Male,100.0,10.0,,Grocery,10.0,0.1
2638,Charlie,27.35427534588342,Male,400.0,10.0,,Electronics,5.0,0.025
2639,Charlie,27.35427534588342,Other,200.0,40.0,2023-01-01,Clothing,15.0,0.2
2641,Charlie,30.0,Female,300.0,20.0,2023-02-15,Clothing,5.0,0.06666666666666667
2643,David,35.0,Male,100.0,10.0,2023-01-01,Clothing,15.0,0.1
2645,David,20.0,Female,400.0,10.0,,,20.0,0.025
2646,David,27.35427534588342,Male,400.0,40.0,,Furniture,20.0,0.1
2648,David,30.0,Female,300.0,40.0,,Furniture,,0.13333333333333333
2649,Eve,35.0,Male,300.0,24.992101105845183,2023-01-01,Furniture,15.0,0.08330700368615061
2651,Alice,20.0,Female,400.0,10.0,,Grocery,15.0,0.025
2652,Bob,30.0,Male,200.0,24.992101105845183,,,10.0,0.12496050552922591
2654,David,20.0,Male,248.95738893925656,30.0,,Grocery,15.0,0.12050254916241807
2655,David,25.0,Female,100.0,24.992101105845183,,,,0.24992101105845183
2659,Eve,27.35427534588342,Female,400.0,10.0,,Electronics,,0.025
2660,Charlie,30.0,Other,400.0,40.0,,Grocery,5.0,0.1
2662,Bob,20.0,Female,100.0,10.0,,Grocery,15.0,0.1
2663,Charlie,20.0,Male,400.0,40.0,2023-02-15,Furniture,5.0,0.1
2664,Alice,27.35427534588342,Male,300.0,30.0,2023-01-01,,20.0,0.1
2665,David,27.35427534588342,Female,400.0,30.0,2023-01-01,,15.0,0.075
2666,Alice,25.0,Other,200.0,30.0,2023-01-01,Furniture,15.0,0.15
2667,Eve,27.35427534588342,Female,400.0,20.0,,Electronics,,0.05
2668,David,25.0,Male,100.0,20.0,,Electronics,15.0,0.2
2669,Charlie,20.0,Male,100.0,20.0,,,15.0,0.2
2671,David,25.0,Other,100.0,30.0,2023-01-01,,20.0,0.3
2672,Charlie,30.0,Female,248.95738893925656,20.0,,,5.0,0.08033503277494537
2673,Alice,27.35427534588342,Male,300.0,30.0,2023-02-15,Furniture,,0.1
2674,David,25.0,Male,200.0,20.0,2023-01-01,Electronics,10.0,0.1
2675,Charlie,20.0,Male,300.0,20.0,2023-02-15,Furniture,5.0,0.06666666666666667
2676,Alice,35.0,Female,248.95738893925656,20.0,2023-02-15,,5.0,0.08033503277494537
2677,Eve,25.0,Female,400.0,40.0,,Clothing,10.0,0.1
2678,Eve,27.35427534588342,Other,400.0,30.0,2023-01-01,Grocery,,0.075
2682,David,35.0,Male,200.0,40.0,2023-02-15,Clothing,10.0,0.2
2684,Bob,25.0,Male,248.95738893925656,20.0,2023-01-01,Electronics,10.0,0.08033503277494537
2685,Charlie,27.35427534588342,Other,248.95738893925656,20.0,,Clothing,10.0,0.08033503277494537
2686,Charlie,25.0,Male,100.0,20.0,,Grocery,15.0,0.2
2687,Eve,20.0,Other,100.0,10.0,,Furniture,15.0,0.1
2688,Alice,35.0,Other,200.0,40.0,,Furniture,15.0,0.2
2691,David,25.0,Male,400.0,20.0,2023-01-01,Furniture,15.0,0.05
2692,Alice,30.0,Female,248.95738893925656,40.0,2023-01-01,Furniture,5.0,0.16067006554989074
2695,Bob,30.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,,0.10038706307264107
2696,Eve,30.0,Female,200.0,30.0,,,20.0,0.15
2698,Eve,20.0,Female,248.95738893925656,40.0,,Grocery,20.0,0.16067006554989074
2699,David,35.0,Male,200.0,30.0,2023-02-15,Clothing,20.0,0.15
2700,Eve,30.0,Other,400.0,10.0,2023-02-15,Furniture,5.0,0.025
2701,Alice,35.0,Other,100.0,20.0,,Furniture,15.0,0.2
2704,Charlie,27.35427534588342,Male,400.0,20.0,,Furniture,5.0,0.05
2705,David,27.35427534588342,Female,200.0,40.0,,,10.0,0.2
2707,Alice,30.0,Other,400.0,30.0,2023-01-01,Clothing,20.0,0.075
2708,Charlie,25.0,Male,300.0,10.0,2023-01-01,Clothing,15.0,0.03333333333333333
2709,Bob,35.0,Male,100.0,20.0,2023-01-01,Clothing,15.0,0.2
2710,David,25.0,Female,248.95738893925656,10.0,,Furniture,10.0,0.040167516387472686
2713,Eve,35.0,Male,200.0,40.0,2023-02-15,Grocery,5.0,0.2
2714,Bob,25.0,Other,300.0,40.0,2023-01-01,Clothing,5.0,0.13333333333333333
2716,David,25.0,Other,248.95738893925656,30.0,,,,0.12050254916241807
2717,David,30.0,Male,300.0,24.992101105845183,,Electronics,5.0,0.08330700368615061
2719,Eve,35.0,Other,400.0,30.0,,,,0.075
2720,David,25.0,Male,248.95738893925656,10.0,2023-02-15,Clothing,5.0,0.040167516387472686
2721,Bob,30.0,Other,300.0,20.0,,Furniture,,0.06666666666666667
2723,Eve,30.0,Female,248.95738893925656,20.0,,,10.0,0.08033503277494537
2724,Charlie,27.35427534588342,Other,200.0,20.0,2023-01-01,Electronics,10.0,0.1
2725,David,25.0,Female,100.0,24.992101105845183,2023-01-01,Clothing,,0.24992101105845183
2727,Alice,25.0,Female,200.0,40.0,2023-02-15,Furniture,10.0,0.2
2728,Charlie,30.0,Male,100.0,20.0,,Furniture,15.0,0.2
2729,Bob,20.0,Female,248.95738893925656,40.0,2023-01-01,Grocery,5.0,0.16067006554989074
2730,Bob,30.0,Other,400.0,30.0,,Furniture,,0.075
2731,Charlie,30.0,Other,200.0,10.0,,,15.0,0.05
2732,Alice,35.0,Female,400.0,20.0,,,,0.05
2733,Alice,35.0,Male,300.0,30.0,2023-02-15,Furniture,5.0,0.1
2735,David,27.35427534588342,Female,248.95738893925656,30.0,,Clothing,20.0,0.12050254916241807
2736,Charlie,35.0,Other,200.0,10.0,2023-02-15,,20.0,0.05
2737,Charlie,30.0,Other,248.95738893925656,30.0,2023-02-15,Furniture,5.0,0.12050254916241807
2738,Charlie,20.0,Female,300.0,40.0,2023-01-01,Furniture,5.0,0.13333333333333333
2739,Alice,27.35427534588342,Female,248.95738893925656,20.0,,,15.0,0.08033503277494537
2740,David,25.0,Female,100.0,20.0,,Grocery,5.0,0.2
2742,Bob,30.0,Other,300.0,40.0,,,15.0,0.13333333333333333
2743,Bob,27.35427534588342,Other,300.0,24.992101105845183,,Furniture,15.0,0.08330700368615061
2744,Charlie,35.0,Other,400.0,24.992101105845183,2023-02-15,Grocery,,0.062480252764612956
2746,Alice,35.0,Male,300.0,40.0,,Clothing,10.0,0.13333333333333333
2747,David,25.0,Other,400.0,20.0,2023-01-01,Grocery,,0.05
2748,David,27.35427534588342,Other,200.0,40.0,2023-02-15,Furniture,20.0,0.2
2749,Alice,27.35427534588342,Male,400.0,10.0,2023-02-15,Electronics,5.0,0.025
2751,David,35.0,Male,100.0,40.0,,Grocery,15.0,0.4
2752,Bob,20.0,Male,200.0,24.992101105845183,2023-02-15,,20.0,0.12496050552922591
2753,Alice,20.0,Male,400.0,40.0,2023-01-01,,15.0,0.1
2754,Eve,30.0,Male,100.0,24.992101105845183,2023-02-15,Grocery,20.0,0.24992101105845183
2757,Eve,27.35427534588342,Male,200.0,10.0,,Clothing,10.0,0.05
2758,Eve,25.0,Female,400.0,24.992101105845183,2023-02-15,,20.0,0.062480252764612956
2759,David,25.0,Female,300.0,40.0,,Clothing,,0.13333333333333333
2760,David,20.0,Female,300.0,24.992101105845183,,Furniture,20.0,0.08330700368615061
2761,David,30.0,Female,100.0,24.992101105845183,2023-01-01,Furniture,,0.24992101105845183
2762,Alice,20.0,Other,300.0,24.992101105845183,,Furniture,10.0,0.08330700368615061
2765,David,25.0,Male,200.0,20.0,,Grocery,5.0,0.1
2766,Eve,30.0,Other,200.0,20.0,2023-02-15,,,0.1
2767,Bob,35.0,Male,300.0,30.0,2023-01-01,,20.0,0.1
2768,Charlie,35.0,Male,300.0,24.992101105845183,2023-02-15,Clothing,5.0,0.08330700368615061
2770,Charlie,27.35427534588342,Other,300.0,40.0,,Electronics,,0.13333333333333333
2771,Charlie,25.0,Female,300.0,10.0,2023-01-01,Electronics,5.0,0.03333333333333333
2773,Charlie,27.35427534588342,Other,400.0,20.0,,Electronics,5.0,0.05
2774,Bob,20.0,Other,200.0,20.0,,Grocery,10.0,0.1
2777,Charlie,20.0,Male,100.0,10.0,2023-01-01,,5.0,0.1
2778,Charlie,30.0,Male,300.0,30.0,2023-01-01,Electronics,20.0,0.1
2779,Charlie,30.0,Male,300.0,24.992101105845183,,Grocery,20.0,0.08330700368615061
2780,David,25.0,Female,248.95738893925656,24.992101105845183,,Clothing,15.0,0.10038706307264107
